Date,SEK.AX,TLS.AX,WOW.AX,WBC.AX,BHP.AX,CBA.AX,CPU.AX,WES.AX
2016-02-05,11.885503768920898,4.5619425773620605,19.57759475708008,21.58932876586914,10.277998924255373,54.754302978515625,8.869939804077148,20.96881675720215
2016-02-08,11.703052520751951,4.578089714050293,19.57759475708008,21.525304794311523,10.385852813720703,54.59704208374024,8.787428855895996,21.125120162963867
2016-02-09,11.216509819030762,4.529645442962647,19.03377342224121,20.415605545043945,10.18282985687256,52.088077545166016,8.589402198791504,20.929737091064453
2016-02-10,10.90373420715332,4.3843092918396,18.415796279907227,20.294679641723636,9.929054260253906,53.03875350952149,7.92106294631958,20.573177337646484
2016-02-11,10.990614891052246,4.465052127838135,18.613544464111328,20.47962760925293,9.66893196105957,53.11024475097656,7.698284149169922,20.880897521972656
2016-02-12,10.747344017028809,4.497347354888916,18.26747703552246,19.960344314575195,9.57376480102539,52.41688537597656,7.657028675079346,20.72459602355957
2016-02-15,10.825538635253906,4.392383575439453,18.539390563964844,20.36581039428711,10.138418197631836,53.11024475097656,7.582766532897949,20.905319213867188
2016-02-16,11.14700412750244,4.376235008239746,18.811302185058597,20.607669830322266,10.525430679321287,53.31586837768555,7.640526294708252,21.066503524780277
2016-02-17,11.50322151184082,4.33586311340332,18.720664978027344,20.74993705749512,10.138418197631836,53.11758804321289,7.607521057128906,21.01766014099121
2016-02-18,11.815997123718262,4.360086441040039,19.03377342224121,21.32612991333008,10.753832817077637,54.549617767333984,7.690158843994141,21.38399124145508
2016-02-19,11.676986694335938,4.263195514678955,18.910179138183597,21.18385887145996,10.53812026977539,53.92540740966797,7.6985554695129395,21.213037490844727
2016-02-22,11.82468605041504,4.263195514678955,18.95961570739746,21.411489486694336,10.899754524230955,54.5202522277832,7.6817626953125,21.41329765319824
2016-02-23,11.937633514404297,4.174378871917725,18.90193748474121,21.091384887695312,11.18525218963623,53.81525039672852,7.690158843994141,21.30584526062012
2016-02-24,11.581414222717283,4.166304588317871,18.399314880371094,20.266223907470703,10.265308380126951,52.33180618286133,7.505458831787109,20.270347595214844
2016-02-25,12.493681907653809,4.2066755294799805,18.036767959594727,20.36581039428711,10.151108741760254,52.14086532592773,7.522250652313232,19.723289489746094
2016-02-26,13.319061279296877,4.25512170791626,18.407554626464844,20.31601905822754,9.89098834991455,51.93523406982422,7.589415073394775,19.698863983154297
2016-02-29,13.484140396118164,4.2389726638793945,18.86897850036621,20.451173782348636,9.878299713134766,51.5093002319336,7.639787673950195,19.7183780670166
2016-03-01,13.77953815460205,4.159933567047119,18.621782302856445,20.96333885192871,10.17014217376709,52.44195938110352,7.639787673950195,19.69820213317871
2016-03-02,13.54495620727539,4.234812736511231,18.73943328857422,21.831186294555664,10.614253997802734,54.29993438720703,7.765716552734375,20.212724685668945
2016-03-03,13.988057136535645,4.218173503875732,18.92430686950684,22.215309143066406,10.944164276123049,55.01228332519531,7.849671363830566,20.27829933166504
2016-03-04,13.753473281860352,4.268093109130859,19.1259880065918,22.55675506591797,11.21063232421875,55.62180709838867,7.942020416259766,20.364059448242188
2016-03-07,13.770851135253906,4.268093109130859,19.34447479248047,22.84840202331543,11.768940925598145,56.46635437011719,7.9084391593933105,20.43972396850586
2016-03-08,13.831668853759766,4.2431321144104,19.32766342163086,22.62788963317871,11.553231239318848,55.40884780883789,7.790903091430664,20.611230850219727
2016-03-09,14.109691619873049,4.293051242828369,19.621782302856445,23.140056610107425,11.331175804138184,56.040409088134766,7.925229072570801,20.964332580566406
